"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"CDS:b0126:can:carbonic_anhydrase:cds121:-:662:NC_000913.3"	-2.45593641799779	8.16436723271868	13.0327624531152	0.00030608871323837	0.00919093406507646
"CDS:b4517:gnsA:putative_phosphatidylethanolamine_synthesis_regulator:cds973:+:173:NC_000913.3"	-2.34712408788415	7.62222302757889	12.9668888904737	0.000317048426080238	0.00945612889597702
"CDS:b1277:ribA:GTP_cyclohydrolase_II:cds1259:-:590:NC_000913.3"	-2.19477610795715	7.2169371392568	12.9210334730907	0.000324910421937977	0.00962601276728246
"CDS:b3074:ygjH:putative_tRNA_binding_protein3B_putative_tRNA_corner_chaperone:cds3023:-:332:NC_000913.3"	-2.86039652491353	5.64502503432989	12.8058858035353	0.000345530578040794	0.0101691250914787
"CDS:b4598:yncL:stress-induced_small_inner_membrane_enterobacterial_protein:cds1432:-:95:NC_000913.3"	-3.31489338368589	5.65296848752727	12.6573610719256	0.000374089865026915	0.0109223226308355
"CDS:b4501:torI:response_regulator_inhibitor_for_tor_operon:cds2347:+:200:NC_000913.3"	-2.42793248870761	6.26370530195082	12.6476475206587	0.000376038560422553	0.0109223226308355
"CDS:b3021:mqsA:antitoxin_for_MqsR_toxin3B_transcriptional_repressor:cds2970:-:395:NC_000913.3"	-3.07281982544299	5.2967621318012	12.5893109317113	0.000387959150819272	0.0111953926379276
"ncRNA:sibE:rna110:-:141:NC_000913.3"	-2.48254504537052	7.16908747278076	12.5090627718376	0.000404982710783124	0.0116112462369045
"CDS:b3755:yieP:putative_transcriptional_regulator:cds3703:-:692:NC_000913.3"	-2.21203470497567	9.00480421570926	12.4285041031102	0.000422830442041032	0.0119818286420227
"CDS:b1770:ydjF:putative_DNA-binding_transcriptional_regulator:cds1758:-:758:NC_000913.3"	-2.54793755103082	5.92820725115878	12.4209669161726	0.000424540374845804	0.0119818286420227
"CDS:b3922:yiiS:UPF0381_family_protein:cds3849:+:299:NC_000913.3"	-2.15450850025192	6.93674890683774	12.4145721188752	0.000425996607884695	0.0119818286420227
"CDS:b1626:ydgK:DUF2569_family_inner_membrane_protein:cds1615:+:440:NC_000913.3"	-2.42311511769276	6.01890572378968	12.3627695991063	0.000437980481891651	0.0122414167391604
"CDS:b0033:carB:carbamoyl-phosphate_synthase_large_subunit:cds31:+:3221:NC_000913.3"	2.50197165775528	6.29878292522323	12.3102134577658	0.00045048645166364	0.0125122611949576
"CDS:b0991:ymcE:cold_shock_gene:cds972:+:230:NC_000913.3"	-2.51550572632741	6.95627370964976	12.2815481720578	0.000457458723639213	0.012626997315855
"CDS:b0683:fur:ferric_iron_uptake_regulon_transcriptional_repressor3B_autorepressor:cds668:-:446:NC_000913.3"	-2.19654063361679	9.45206805588215	12.2159352472406	0.000473830518814386	0.0129430000635681
"CDS:b4000:hupA:HU2C_DNA-binding_transcriptional_regulator2C_alpha_subunit:cds3918:+:272:NC_000913.3"	-2.48548416838666	11.6784861758486	12.2123891531579	0.000474732000531412	0.0129430000635681
"CDS:b1089:rpmF:50S_ribosomal_subunit_protein_L32:cds1066:+:173:NC_000913.3"	-2.45293687154937	10.5899545184023	12.1960900299999	0.00047889784846115	0.0129769636497643
"CDS:b2504:yfgG:uncharacterized_protein:cds2485:+:191:NC_000913.3"	-2.26035339240194	6.59045085794398	12.1500770718067	0.000490858360100899	0.0132204518320509
"CDS:b0969:tusE:mnm28529-s28229U34-tRNA_2-thiolation_sulfurtransferase:cds949:-:329:NC_000913.3"	-3.08536738821166	5.61960640330578	12.0637074554849	0.000514129436802644	0.0137638025129575
"CDS:b2018:hisL:his_operon_leader_peptide:cds2002:+:50:NC_000913.3"	-2.48072762904638	5.9716764375299	11.9293788328066	0.000552555974853055	0.014667323665304
"CDS:b0786:ybhL:UPF0005_family_inner_membrane_protein:cds767:+:704:NC_000913.3"	-2.0539921219383	7.74573758482202	11.9229022978721	0.00055448028257675	0.014667323665304
"CDS:b1363:trkG:Rac_prophage3B_potassium_transporter_subunit:cds1351:+:1457:NC_000913.3"	-4.38843836859888	4.28809341470003	11.8650111266113	0.000571984285350698	0.0150288697821267
"CDS:b0269:yagF:CP4-6_prophage3B_dehydratase_family_protein:cds263:+:1967:NC_000913.3"	2.1138417321659	6.50697630010754	11.8555039425578	0.000574911760342382	0.0150288697821267
"CDS:b1912:pgsA:phosphatidylglycerophosphate_synthetase:cds1901:-:548:NC_000913.3"	-2.44460396104285	6.79253855120307	11.8240097825123	0.000584718022715902	0.0151645352607238
"CDS:b3348:slyX:phi_X174_lysis_protein:cds3285:+:218:NC_000913.3"	-2.88405145360047	6.07175399603441	11.8106259602481	0.000588936286761649	0.0151645352607238
"CDS:b0168:map:methionine_aminopeptidase:cds162:-:794:NC_000913.3"	-2.21640913776343	8.98945462796544	11.8061981900077	0.000590338568880563	0.0151645352607238
"CDS:b0083:ftsL:membrane_bound_cell_division_protein_at_septum_containing_leucine_zipper_motif:cds80:+:365:NC_000913.3"	-2.07350742234434	7.52330729580344	11.7076977069543	0.00062242080493613	0.0158967704433113
"CDS:b2343:yfcZ:UPF0381_family_protein:cds2326:-:284:NC_000913.3"	-2.21668505642742	9.99256406051738	11.6713703313231	0.000634692443433002	0.0161175612492358
"CDS:b3196:yrbG:putative_calcium2Fsodium,proton_antiporter:cds3140:+:977:NC_000913.3"	-2.43649696069854	6.3009742529272	11.654247451452	0.000640561119069279	0.0161208613803006
"CDS:b3674:yidF:putative_Cys-type_oxidative_YidJ-maturating_enzyme:cds3622:-:497:NC_000913.3"	-2.26618154757607	7.16297339291178	11.649848867463	0.000642077512221695	0.0161208613803006
"CDS:b2369:evgA:response_regulator_in_two-component_regulatory_system_with_EvgS:cds2353:+:614:NC_000913.3"	-2.30339083662375	7.90728945452153	11.596572826108	0.000660734697466406	0.0164960954805658
"CDS:b1541:ydfZ:selenoprotein2C_function_unknown:cds1527:+:203:NC_000913.3"	-2.94091313444676	6.96505243367609	11.5387150763123	0.000681617331701017	0.0169223878328454
"CDS:b3255:accB:acetyl_CoA_carboxylase2C_BCCP_subunit:cds3199:+:470:NC_000913.3"	2.01617783331968	7.74350428003978	11.5155198876024	0.000690175262495192	0.0170396603696035
"CDS:b4480:hdfR:flhDC_operon_transcriptional_repressor:cds3704:-:839:NC_000913.3"	-2.27917105023256	6.73353752120716	11.4487180149384	0.000715433404180101	0.0175656687744551
"CDS:b1823:cspC:stress_protein2C_member_of_the_CspA-family:cds1813:-:209:NC_000913.3"	-2.18280354182929	10.6331201580484	11.4294477211423	0.000722891698663808	0.0176512676311097
"CDS:b4536:yobH:uncharacterized_protein:cds1817:+:239:NC_000913.3"	-4.38666799327571	4.2296448673901	11.3733258906919	0.00074506347262095	0.0180515993064841
"CDS:b0075:leuL:leu_operon_leader_peptide:cds73:-:86:NC_000913.3"	-2.90968813523441	5.65748816972862	11.3674829495676	0.000747410952383679	0.0180515993064841
"CDS:b1014:putA:fused_DNA-binding_transcriptional_regulator2Fproline_dehydrogenase2Fpyrroline-5-carboxylate_dehydrogenase:cds996:-:3962:NC_000913.3"	2.16141649734937	7.41318618183394	11.3508259040798	0.000754144245142629	0.0181157677049397
"CDS:b2845:yqeG:putative_transporter:cds2804:+:1229:NC_000913.3"	-2.16287838850215	6.41805378254527	11.2891436421573	0.000779616338068503	0.0186269623998733
"CDS:b1310:ycjN:putative_ABC_superfamily_sugar_transporter_periplasmic-binding_protein:cds1294:+:1292:NC_000913.3"	4.17747500484097	5.44662131492638	11.2680844818492	0.000788510514341788	0.0187387204584754
"CDS:b2000:flu:CP4-44_prophage3B_antigen_43_28Ag4329_phase-variable_biofilm_formation_autotransporter:cds1980:+:3119:NC_000913.3"	2.82849388755518	8.05310127298811	11.2317187774578	0.000804111419465262	0.018997040649418
"CDS:b0956:matP:Ter_macrodomain_organizer_matS-binding_protein:cds936:+:452:NC_000913.3"	-2.05072798913447	7.47634656548327	11.2229264142174	0.000807929946611161	0.018997040649418
"CDS:b4466:yghJ:DUF4092_family_putative_lipoprotein_peptidase:cds2926:-:4562:NC_000913.3"	2.00998511692357	7.37678017175789	11.2089854465503	0.000814022116569767	0.0190395488738739
"CDS:b1787:yeaK:aminoacyl-tRNA_editing_domain_protein:cds1775:+:503:NC_000913.3"	-2.1387725296532	6.21999227325959	11.1710313174359	0.000830844296806461	0.0193125711868322
"CDS:b3235:degS:serine_endoprotease2C_periplasmic:cds3179:+:1067:NC_000913.3"	-2.04210902127006	6.43489654164653	11.1631384219945	0.000834386513922543	0.0193125711868322
"CDS:b3636:rpmG:50S_ribosomal_subunit_protein_L33:cds3582:-:167:NC_000913.3"	-2.15391657896443	9.69164526964371	11.1506140076408	0.000840038644050825	0.0193426514723413
"CDS:b3637:rpmB:50S_ribosomal_subunit_protein_L28:cds3583:-:236:NC_000913.3"	-2.19568306441881	10.60808232917	11.083249552928	0.000871110131987818	0.0198751168791541
"CDS:b2895:fldB:flavodoxin_2:cds2851:+:521:NC_000913.3"	-2.04125992848517	7.07164845872161	11.0811266672061	0.000872107963869272	0.0198751168791541
"CDS:b2352:gtrS:serotype-specific_glucosyl_transferase2C_CPS-53_28KpLE129_prophage:cds2334:+:1331:NC_000913.3"	-2.36095070293005	7.17855720872172	11.0211150852619	0.000900798668182302	0.020424231027562
"CDS:b2398:yfeC:DUF1323_family_putative_DNA-binding_protein:cds2380:+:344:NC_000913.3"	-2.0204828837431	7.27574279434535	10.9154437580114	0.000953658690978525	0.0215041546326604
"CDS:b3733:atpG:F1_sector_of_membrane-bound_ATP_synthase2C_gamma_subunit:cds3681:-:863:NC_000913.3"	2.32503146264788	9.51025708244454	10.9068251977898	0.00095810589947497	0.0215041546326604
"CDS:b4108:yjdM:zinc-ribbon_family_protein:cds4024:-:335:NC_000913.3"	-2.01700570540593	6.59757578292833	10.8803144029335	0.000971917465441457	0.0216160395997935
"CDS:b0295:ykgL:uncharacterized_protein:cds291:+:227:NC_000913.3"	-4.21968659951159	4.14936370893343	10.8734894316146	0.000975505604813074	0.0216160395997935
"CDS:b1284:yciT:global_regulator_of_transcription3B_DeoR_family:cds1266:-:749:NC_000913.3"	-2.01072459662834	7.06821533065599	10.8693598889685	0.000977683159216585	0.0216160395997935
"CDS:b2046:wzxC:putative_colanic_acid_exporter:cds2030:-:1478:NC_000913.3"	4.53612735718667	3.46918822592841	10.8580734531423	0.000983659732684628	0.0216405141190618
"CDS:b4062:soxS:superoxide_response_regulon_transcriptional_activator3B_autoregulator:cds3978:-:323:NC_000913.3"	-3.55913078611405	7.1951017714779	10.8375981733945	0.000994596602326469	0.0217733364568415
"CDS:b0348:mhpB:22C3-dihydroxyphenylpropionate_12C2-dioxygenase:cds344:+:944:NC_000913.3"	5.8804243482748	2.36633444483962	10.822287557069	0.0010028550558144	0.0218465091570549
"CDS:b1219:ychN:putative_sulfur_relay_protein:cds1202:-:353:NC_000913.3"	-2.02539307615988	7.74874848526352	10.8084955010222	0.00101035376597383	0.0219024982243302
"CDS:b1825:yebO:putative_inner_membrane_protein:cds1815:-:287:NC_000913.3"	-2.05111183009004	6.58426857196598	10.7713232874846	0.00103084783081242	0.0222143201354221
"CDS:b3382:yhfY:PRD_domain_protein:cds3319:-:362:NC_000913.3"	-6.75208194384278	3.48177565325943	10.7643563392998	0.00103473543385067	0.0222143201354221
"CDS:b0380:yaiZ:DUF2754_family_putative_inner_membrane_protein:cds373:+:212:NC_000913.3"	-2.39515520374929	5.82606107608606	10.6181462494035	0.00111983253252627	0.0238953125502625
"CDS:b0382:iraP:anti-RssB_factor2C_RpoS_stabilzer_during_Pi_starvation3B_anti-adapter_protein:cds375:+:260:NC_000913.3"	-2.26518970563141	6.76812548553259	10.6116239979564	0.00112378945162126	0.0238953125502625
"CDS:b4255:rraB:protein_inhibitor_of_RNase_E:cds4170:+:416:NC_000913.3"	-2.11528714846754	9.92390910563589	10.5892345818528	0.00113748060039732	0.0240712561341223
"CDS:b3893:fdoH:formate_dehydrogenase-O2C_Fe-S_subunit:cds3821:-:902:NC_000913.3"	1.98653928355031	8.86690366701245	10.5161621922371	0.00118334985237462	0.0249232547106769
"CDS:b3233:yhcB:DUF1043_family_inner_membrane-anchored_protein:cds3177:+:398:NC_000913.3"	-1.99549192428936	8.7489987941042	10.5050421842702	0.00119049241044323	0.0249554163774044
"CDS:b2910:zapA:FtsZ_stabilizer:cds2866:+:329:NC_000913.3"	-1.9742780990031	9.04621053942242	10.4813764861436	0.00120583882223814	0.0251584400282926
"CDS:b2483:hyfC:hydrogenase_42C_membrane_subunit:cds2464:+:947:NC_000913.3"	6.76891065971165	3.07036877030478	10.4359720193611	0.00123584491412336	0.0256639943848794
"CDS:b0736:ybgC:acyl-CoA_thioester_hydrolase:cds724:+:404:NC_000913.3"	-2.30920397125161	6.37687063996196	10.3866721417545	0.00126928185314497	0.0261811926059242
"CDS:b3347:fkpA:FKBP-type_peptidyl-prolyl_cis-trans_isomerase_28rotamase29:cds3284:-:812:NC_000913.3"	-2.03961559594009	9.71173579749014	10.3819485956863	0.00127253321396931	0.0261811926059242
"CDS:b1250:kch:voltage-gated_potassium_channel:cds1230:-:1253:NC_000913.3"	-2.26328652633584	5.89233959714996	10.365368617912	0.00128401258801243	0.0262956310651025
"CDS:b1238:tdk:thymidine_kinase2Fdeoxyuridine_kinase:cds1218:+:617:NC_000913.3"	-2.06018897305354	6.3263091753515	10.2710871422502	0.00135131154036153	0.027459054897878
"CDS:b2441:eutB:ethanolamine_ammonia-lyase2C_large_subunit2C_heavy_chain:cds2420:-:1361:NC_000913.3"	2.64987023261843	4.51151338548979	10.2685375310739	0.00135318024811775	0.027459054897878
"CDS:b3103:yhaH:DUF805_family_inner_membrane_protein:cds3052:+:365:NC_000913.3"	-2.55460808612901	5.66660875759559	10.1764245269275	0.00142247754590411	0.028734046427263
"CDS:b0616:citE:citrate_lyase2C_citryl-ACP_lyase_28beta29_subunit:cds613:-:908:NC_000913.3"	5.67604796852153	2.23495759848225	10.1612175289407	0.00143425870727455	0.0288409307471859
"CDS:b3033:yqiB:DUF1249_protein_YqiB:cds2982:-:422:NC_000913.3"	-1.87435165800274	7.61005507381183	10.0626696769802	0.00151303819764894	0.0302814947271245
"CDS:b0929:ompF:outer_membrane_porin_1a_28Ia3Bb3BF29:cds909:-:1088:NC_000913.3"	-2.0790157755651	12.7729568133352	10.0547868767795	0.00151952595052853	0.0302814947271245
"CDS:b3067:rpoD:RNA_polymerase2C_sigma_70_28sigma_D29_factor:cds3017:+:1841:NC_000913.3"	1.88292641732869	8.4828662772073	9.99869815632026	0.00156650926912826	0.0310784249643125
"CDS:b1653:lhr:putative_ATP-dependent_helicase:cds1642:+:4616:NC_000913.3"	1.96109518939501	6.13500323115949	9.98984041527605	0.00157406245127285	0.031089482370918
"CDS:b0726:sucA:2-oxoglutarate_decarboxylase2C_thiamine_triphosphate-binding:cds713:+:2801:NC_000913.3"	2.13080328129891	10.2977248785178	9.88123765664446	0.00166972590029275	0.0327720283805881
"CDS:b2024:hisA:N-28527-phospho-L-ribosyl-formimino29-5-amino-1-28527-phosphoribosyl29-4-imidazolecarboxamide_isomerase:cds2008:+:737:NC_000913.3"	2.46972319650237	4.80521794735765	9.87643396861364	0.00167409075875205	0.0327720283805881
"CDS:b3165:rpsO:30S_ribosomal_subunit_protein_S15:cds3111:-:269:NC_000913.3"	-2.10160894594167	10.6928132929576	9.86844755669399	0.0016813731932435	0.0327720283805881
"CDS:b3684:yidP:UTRA_domain-containing_GntR_family_putative_transcriptional_regulator:cds3631:+:716:NC_000913.3"	6.43291760419601	2.79776008617233	9.75886545796135	0.00178460009783642	0.0345973385225124
"CDS:b4201:priB:primosomal_protein_N:cds4119:+:314:NC_000913.3"	2.17728076057674	8.68301958557098	9.75270407005081	0.00179059132767279	0.0345973385225124
"CDS:b1468:narZ:nitrate_reductase_2_28NRZ292C_alpha_subunit:cds1455:-:3740:NC_000913.3"	3.19453314874274	4.62522896309562	9.73716687464221	0.0018057901069986	0.0347056562909611
"CDS:b3042:yqiC:BMFP_family_putative_fusogenic_protein:cds2990:+:290:NC_000913.3"	-1.87084519957268	7.69312497181811	9.73104301966631	0.00181181644003217	0.0347056562909611
"CDS:b3201:lptB:lipopolysaccharide_export_ABC_transporter_ATP-binding_protein_of_the_LptBFGC_export_complex:cds3145:+:725:NC_000913.3"	1.86870127790749	6.34042479206379	9.71570942084502	0.00182699542093374	0.0347516423236559
"CDS:b3094:exuR:hexuronate_regulon_transcriptional_repressor3B_autorepressor:cds3043:+:776:NC_000913.3"	-1.8360669066668	7.7986559457437	9.71283320820649	0.00182985695403588	0.0347516423236559
"CDS:b2977:glcG:DUF336_family_protein:cds2929:-:404:NC_000913.3"	3.21117745478765	4.03796385252647	9.68598295436614	0.00185679029195755	0.0351130896062101
"CDS:b0880:cspD:inhibitor_of_DNA_replication2C_cold_shock_protein_homolog:cds861:-:224:NC_000913.3"	-2.04899887442148	9.59121375488499	9.64801915378346	0.00189555882226137	0.0354918891691256
"CDS:b0284:paoC:PaoABC_aldehyde_oxidoreductase2C_Moco-containing_subunit:cds280:-:2198:NC_000913.3"	3.35296675985106	4.19690516500279	9.64695883866375	0.00189665331343313	0.0354918891691256
"CDS:b1550:gnsB:Qin_prophage3B_multicopy_suppressor_of_secG28Cs29_and_fabA628Ts29:cds1537:-:173:NC_000913.3"	-1.99168619136257	6.75112462475171	9.64081995995217	0.00190300266309383	0.0354918891691256
"CDS:b2187:yejL:UPF0352_family_protein:cds2172:+:227:NC_000913.3"	-1.87163853376988	6.60509537795985	9.63526444738099	0.00190876721679141	0.0354918891691256
"CDS:b2166:psuK:pseudouridine_kinase:cds2150:-:941:NC_000913.3"	6.51980507764842	7.44746731320626	9.62430679200578	0.00192018912561835	0.035555501976033
"CDS:b3570:bax:putative_glucosaminidase:cds3509:-:824:NC_000913.3"	-2.00186008540686	8.61992280906752	9.61393413530094	0.00193106508365691	0.0356085196339059
"CDS:b3356:yhfA:OsmC_family_protein:cds3294:-:404:NC_000913.3"	-1.89933159105184	7.34895523225528	9.590343373733	0.00195603362803686	0.0357035231201657
"CDS:b0118:acnB:bifunctional_aconitate_hydratase_22F2-methylisocitrate_dehydratase:cds113:+:2597:NC_000913.3"	2.08021383091235	10.1972810316218	9.58314097632197	0.00196372169754747	0.0357035231201657
"CDS:b1738:chbB:N2CN27-diacetylchitobiose-specific_enzyme_IIB_component_of_PTS:cds1726:-:320:NC_000913.3"	-2.61713164542355	5.38893200909323	9.5818242075402	0.00196513056754718	0.0357035231201657
"CDS:b3878:yihQ:alpha-glucosidase:cds3806:-:2036:NC_000913.3"	4.32355727386143	3.6066770169374	9.57881551715605	0.00196835354735387	0.0357035231201657
"CDS:b3541:dppD:dipeptide2Fheme_transporter:cds3478:-:983:NC_000913.3"	2.60110142076325	4.84052283017296	9.50713819099033	0.00204674120928515	0.036941126856774
"ncRNA:ryjA:rna167:-:139:NC_000913.3"	-2.52313740263921	5.95691098699013	9.4975839817791	0.00205742629644653	0.036941126856774
"CDS:b3432:glgB:12C4-alpha-glucan_branching_enzyme:cds3368:-:2186:NC_000913.3"	1.75439587254407	7.60594251771881	9.49393595075251	0.00206152103071106	0.036941126856774
"CDS:b0331:prpB:2-methylisocitrate_lyase:cds328:+:890:NC_000913.3"	6.3006513543167	2.69622165716932	9.46066364155799	0.00209925108494557	0.0374661518935668
"CDS:b3990:thiH:tyrosine_lyase2C_involved_in_thiamine-thiazole_moiety_synthesis:cds3907:-:1133:NC_000913.3"	3.17163900311029	4.19014706988469	9.44206243265556	0.00212064885694892	0.0376966540811241
"CDS:b2297:pta:phosphate_acetyltransferase:cds2281:+:2144:NC_000913.3"	2.20144204816958	9.83693854702733	9.42582433215495	0.00213950901670896	0.0378803907181459
"CDS:b3400:hslR:ribosome-associated_heat_shock_protein_Hsp15:cds3337:+:401:NC_000913.3"	2.40533593975963	4.94144592749719	9.39661962881908	0.00217385878235178	0.0383358270982989
"CDS:b3363:ppiA:peptidyl-prolyl_cis-trans_isomerase_A_28rotamase_A29:cds3301:-:572:NC_000913.3"	-1.91881394640013	6.94359869338269	9.3665196055481	0.00220984716242072	0.0388164458094771
"CDS:b4618:tisB:toxic_membrane_persister_formation_peptide2C_LexA-regulated:cds3620:+:89:NC_000913.3"	-2.37889030192993	5.63010729132335	9.27994752122937	0.00231676066574071	0.0405341905454792
"CDS:b0048:folA:dihydrofolate_reductase:cds46:+:479:NC_000913.3"	-1.91748138104048	6.32550631371033	9.25651397204929	0.00234659264644889	0.0408033359879241
"CDS:b2034:wbbI:d-Galf,alpha-d-Glc_beta-12C6-galactofuranosyltransferase:cds2018:-:992:NC_000913.3"	-1.80123038307918	8.15034168248986	9.25346147329991	0.00235050720362479	0.0408033359879241
"CDS:b4702:mgtL:regulatory_leader_peptide_for_mgtA:cds4158:+:53:NC_000913.3"	-2.31597175172658	6.25251556755424	9.22085451022521	0.00239273844813526	0.0410073634264272
"CDS:b2303:folX:D-erythro-72C8-dihydroneopterin_triphosphate_227-epimerase_and_dihydroneopterin_aldolase:cds2287:+:362:NC_000913.3"	-1.99164513124992	6.70613103812057	9.22038019692309	0.00239335840825533	0.0410073634264272
"CDS:b1378:pfo:pyruvate-flavodoxin_oxidoreductase:cds1364:-:3524:NC_000913.3"	1.83809356619915	8.03097689173458	9.21617640373204	0.00239886018421655	0.0410073634264272
